scheme_code;scheme_name;net_asset_value;repurchase_price;sale_price;date
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0083;10.0083;10.0083;24-Feb-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0100;10.0100;10.0100;25-Feb-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0063;10.0063;10.0063;26-Feb-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0078;10.0078;10.0078;28-Feb-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0066;10.0066;10.0066;03-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0059;10.0059;10.0059;04-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0226;10.0226;10.0226;05-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0258;10.0258;10.0258;06-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0370;10.0370;10.0370;07-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0457;10.0457;10.0457;10-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0557;10.0557;10.0557;11-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0583;10.0583;10.0583;12-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0602;10.0602;10.0602;13-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0697;10.0697;10.0697;14-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0819;10.0819;10.0819;18-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0852;10.0852;10.0852;19-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.0914;10.0914;10.0914;20-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1054;10.1054;10.1054;21-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1180;10.1180;10.1180;24-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1193;10.1193;10.1193;25-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1190;10.1190;10.1190;26-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1203;10.1203;10.1203;27-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1342;10.1342;10.1342;28-Mar-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1384;10.1384;10.1384;02-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1404;10.1404;10.1404;03-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1413;10.1413;10.1413;04-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1479;10.1479;10.1479;07-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1483;10.1483;10.1483;09-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1513;10.1513;10.1513;10-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1537;10.1537;10.1537;11-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1643;10.1643;10.1643;15-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1679;10.1679;10.1679;16-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1735;10.1735;10.1735;17-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1831;10.1831;10.1831;21-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1847;10.1847;10.1847;22-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1873;10.1873;10.1873;23-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1917;10.1917;10.1917;25-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1974;10.1974;10.1974;28-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.1992;10.1992;10.1992;29-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2034;10.2034;10.2034;30-Apr-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2080;10.2080;10.2080;02-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2155;10.2155;10.2155;05-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2195;10.2195;10.2195;06-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2220;10.2220;10.2220;07-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2268;10.2268;10.2268;08-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2312;10.2312;10.2312;09-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2418;10.2418;10.2418;12-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2429;10.2429;10.2429;13-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2501;10.2501;10.2501;15-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2566;10.2566;10.2566;16-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2623;10.2623;10.2623;19-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2659;10.2659;10.2659;20-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2706;10.2706;10.2706;21-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2758;10.2758;10.2758;22-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2790;10.2790;10.2790;23-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2869;10.2869;10.2869;26-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2882;10.2882;10.2882;27-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2892;10.2892;10.2892;28-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2926;10.2926;10.2926;29-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.2982;10.2982;10.2982;30-May-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3037;10.3037;10.3037;02-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3100;10.3100;10.3100;03-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3171;10.3171;10.3171;04-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3212;10.3212;10.3212;05-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3251;10.3251;10.3251;06-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3308;10.3308;10.3308;09-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3322;10.3322;10.3322;10-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3352;10.3352;10.3352;11-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3387;10.3387;10.3387;12-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3397;10.3397;10.3397;13-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3440;10.3440;10.3440;16-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3459;10.3459;10.3459;17-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3488;10.3488;10.3488;18-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3512;10.3512;10.3512;19-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3532;10.3532;10.3532;20-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3594;10.3594;10.3594;23-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3619;10.3619;10.3619;24-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3642;10.3642;10.3642;25-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3675;10.3675;10.3675;26-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3704;10.3704;10.3704;27-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3811;10.3811;10.3811;30-Jun-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3872;10.3872;10.3872;02-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3901;10.3901;10.3901;03-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3936;10.3936;10.3936;04-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4007;10.4007;10.4007;07-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4024;10.4024;10.4024;08-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4038;10.4038;10.4038;09-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4040;10.4040;10.4040;10-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.3961;10.3961;10.3961;11-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4034;10.4034;10.4034;14-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4074;10.4074;10.4074;15-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4115;10.4115;10.4115;16-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4150;10.4150;10.4150;17-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4183;10.4183;10.4183;18-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4258;10.4258;10.4258;21-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4283;10.4283;10.4283;22-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4303;10.4303;10.4303;23-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4312;10.4312;10.4312;24-Jul-2014
127426;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Direct Plan-Dividend;10.4343;10.4343;10.4343;25-Jul-2014
