scheme_code;scheme_name;net_asset_value;repurchase_price;sale_price;date
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9303;11.9303;11.9303;09-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9324;11.9324;11.9324;10-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9336;11.9336;11.9336;11-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9404;11.9404;11.9404;14-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9433;11.9433;11.9433;16-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9456;11.9456;11.9456;18-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9550;11.9550;11.9550;21-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9576;11.9576;11.9576;22-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9603;11.9603;11.9603;23-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9625;11.9625;11.9625;24-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9711;11.9711;11.9711;28-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9733;11.9733;11.9733;29-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9753;11.9753;11.9753;30-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9775;11.9775;11.9775;31-Aug-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9797;11.9797;11.9797;01-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9867;11.9867;11.9867;04-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9877;11.9877;11.9877;05-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9902;11.9902;11.9902;06-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9918;11.9918;11.9918;07-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;11.9947;11.9947;11.9947;08-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0013;12.0013;12.0013;11-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0034;12.0034;12.0034;12-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0044;12.0044;12.0044;13-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0074;12.0074;12.0074;14-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0095;12.0095;12.0095;15-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0139;12.0139;12.0139;18-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0153;12.0153;12.0153;19-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0164;12.0164;12.0164;20-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0147;12.0147;12.0147;21-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0136;12.0136;12.0136;22-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0211;12.0211;12.0211;25-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0226;12.0226;12.0226;26-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0237;12.0237;12.0237;27-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0256;12.0256;12.0256;28-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0283;12.0283;12.0283;29-Sep-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0385;12.0385;12.0385;03-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0399;12.0399;12.0399;04-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0431;12.0431;12.0431;05-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0453;12.0453;12.0453;06-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0520;12.0520;12.0520;09-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0557;12.0557;12.0557;10-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0583;12.0583;12.0583;11-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0605;12.0605;12.0605;12-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0635;12.0635;12.0635;13-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0701;12.0701;12.0701;16-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0724;12.0724;12.0724;17-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0748;12.0748;12.0748;18-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0870;12.0870;12.0870;23-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0896;12.0896;12.0896;24-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0914;12.0914;12.0914;25-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0933;12.0933;12.0933;26-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.0953;12.0953;12.0953;27-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1021;12.1021;12.1021;30-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1044;12.1044;12.1044;31-Oct-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1064;12.1064;12.1064;01-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1084;12.1084;12.1084;02-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1109;12.1109;12.1109;03-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1171;12.1171;12.1171;06-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1192;12.1192;12.1192;07-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1213;12.1213;12.1213;08-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1233;12.1233;12.1233;09-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1256;12.1256;12.1256;10-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1314;12.1314;12.1314;13-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1320;12.1320;12.1320;14-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1338;12.1338;12.1338;15-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1365;12.1365;12.1365;16-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1388;12.1388;12.1388;17-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1469;12.1469;12.1469;20-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1490;12.1490;12.1490;21-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1506;12.1506;12.1506;22-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1531;12.1531;12.1531;23-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1554;12.1554;12.1554;24-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1606;12.1606;12.1606;27-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1623;12.1623;12.1623;28-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1635;12.1635;12.1635;29-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1650;12.1650;12.1650;30-Nov-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1724;12.1724;12.1724;04-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1730;12.1730;12.1730;05-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1742;12.1742;12.1742;06-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1754;12.1754;12.1754;07-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1774;12.1774;12.1774;08-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1837;12.1837;12.1837;11-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1842;12.1842;12.1842;12-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1864;12.1864;12.1864;13-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1868;12.1868;12.1868;14-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1866;12.1866;12.1866;15-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1940;12.1940;12.1940;18-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1945;12.1945;12.1945;19-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1947;12.1947;12.1947;20-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1914;12.1914;12.1914;21-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.1924;12.1924;12.1924;22-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2004;12.2004;12.2004;26-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2009;12.2009;12.2009;27-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2033;12.2033;12.2033;28-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2054;12.2054;12.2054;29-Dec-2017
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2154;12.2154;12.2154;01-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2179;12.2179;12.2179;02-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2197;12.2197;12.2197;03-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2175;12.2175;12.2175;04-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2214;12.2214;12.2214;05-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2289;12.2289;12.2289;08-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2317;12.2317;12.2317;09-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2335;12.2335;12.2335;10-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2347;12.2347;12.2347;11-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2332;12.2332;12.2332;12-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2400;12.2400;12.2400;15-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2400;12.2400;12.2400;16-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2413;12.2413;12.2413;17-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2432;12.2432;12.2432;18-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2445;12.2445;12.2445;19-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2508;12.2508;12.2508;22-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2525;12.2525;12.2525;23-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2539;12.2539;12.2539;24-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2559;12.2559;12.2559;25-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2655;12.2655;12.2655;29-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2682;12.2682;12.2682;30-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2717;12.2717;12.2717;31-Jan-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2717;12.2717;12.2717;01-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2738;12.2738;12.2738;02-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2814;12.2814;12.2814;05-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2842;12.2842;12.2842;06-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2868;12.2868;12.2868;07-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2897;12.2897;12.2897;08-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.2930;12.2930;12.2930;09-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3020;12.3020;12.3020;12-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3083;12.3083;12.3083;14-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3108;12.3108;12.3108;15-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3136;12.3136;12.3136;16-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3230;12.3230;12.3230;20-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3256;12.3256;12.3256;21-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3229;12.3229;12.3229;22-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3253;12.3253;12.3253;23-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3331;12.3331;12.3331;26-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3353;12.3353;12.3353;27-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3380;12.3380;12.3380;28-Feb-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3408;12.3408;12.3408;01-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3515;12.3515;12.3515;05-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3563;12.3563;12.3563;06-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3622;12.3622;12.3622;07-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3652;12.3652;12.3652;08-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3682;12.3682;12.3682;09-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3777;12.3777;12.3777;12-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3811;12.3811;12.3811;13-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3838;12.3838;12.3838;14-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3875;12.3875;12.3875;15-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.3938;12.3938;12.3938;16-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4007;12.4007;12.4007;19-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4029;12.4029;12.4029;20-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4047;12.4047;12.4047;21-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4069;12.4069;12.4069;22-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4078;12.4078;12.4078;23-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4134;12.4134;12.4134;26-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4162;12.4162;12.4162;27-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4303;12.4303;12.4303;28-Mar-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4495;12.4495;12.4495;03-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4522;12.4522;12.4522;04-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4553;12.4553;12.4553;05-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4586;12.4586;12.4586;06-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4656;12.4656;12.4656;09-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4684;12.4684;12.4684;10-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4693;12.4693;12.4693;11-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4709;12.4709;12.4709;12-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4730;12.4730;12.4730;13-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4801;12.4801;12.4801;16-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4826;12.4826;12.4826;17-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4847;12.4847;12.4847;18-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4874;12.4874;12.4874;19-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4884;12.4884;12.4884;20-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4947;12.4947;12.4947;23-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4955;12.4955;12.4955;24-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.4981;12.4981;12.4981;25-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5004;12.5004;12.5004;26-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5031;12.5031;12.5031;27-Apr-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5153;12.5153;12.5153;02-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5164;12.5164;12.5164;03-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5179;12.5179;12.5179;04-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5254;12.5254;12.5254;07-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5272;12.5272;12.5272;08-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5276;12.5276;12.5276;09-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5294;12.5294;12.5294;10-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5316;12.5316;12.5316;11-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5388;12.5388;12.5388;14-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5404;12.5404;12.5404;15-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5410;12.5410;12.5410;16-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5436;12.5436;12.5436;17-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5458;12.5458;12.5458;18-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5530;12.5530;12.5530;21-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5557;12.5557;12.5557;22-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5580;12.5580;12.5580;23-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5606;12.5606;12.5606;24-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5632;12.5632;12.5632;25-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5717;12.5717;12.5717;28-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5751;12.5751;12.5751;29-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5782;12.5782;12.5782;30-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5808;12.5808;12.5808;31-May-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5835;12.5835;12.5835;01-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5913;12.5913;12.5913;04-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5940;12.5940;12.5940;05-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5966;12.5966;12.5966;06-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.5992;12.5992;12.5992;07-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6018;12.6018;12.6018;08-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6098;12.6098;12.6098;11-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6124;12.6124;12.6124;12-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6151;12.6151;12.6151;13-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6178;12.6178;12.6178;14-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6204;12.6204;12.6204;15-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6284;12.6284;12.6284;18-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6311;12.6311;12.6311;19-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6339;12.6339;12.6339;20-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6366;12.6366;12.6366;21-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6393;12.6393;12.6393;22-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6474;12.6474;12.6474;25-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6502;12.6502;12.6502;26-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6529;12.6529;12.6529;27-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6557;12.6557;12.6557;28-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6586;12.6586;12.6586;29-Jun-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6668;12.6668;12.6668;02-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6696;;;03-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6725;;;04-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6752;;;05-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6778;;;06-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6855;;;09-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6882;;;10-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6909;;;11-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6935;;;12-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.6971;;;13-Jul-2018
135001;Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option;12.7051;;;16-Jul-2018
